transaction_id,user_id,timestamp,amount,device_id,merchant_id,city,is_fraud,fraud_type
T003945,U0131,2026-07-25 10:22:00,1912.93,D0804,M031,Bengaluru,0,
T000430,U0015,2026-07-25 10:26:00,3229.79,D0633,M018,Pune,0,
T004134,U0140,2026-07-25 10:29:00,890.54,D0151,M048,Ahmedabad,0,
T005991,U0205,2026-07-25 10:35:00,7160.5,D0547,M050,Jaipur,0,
T003914,U0129,2026-07-25 10:40:00,4222.49,D0066,M011,Kolkata,0,
T000544,U0018,2026-07-25 10:44:00,1646.23,D0522,M033,Pune,0,
T005031,U0173,2026-07-25 10:54:00,3681.43,D0221,M022,Chennai,0,
T004132,U0140,2026-07-25 10:57:00,369.52,D0330,M020,Ahmedabad,0,
T002908,U0096,2026-07-25 11:00:00,1898.01,D0002,M030,Pune,0,
T002727,U0090,2026-07-25 11:09:00,815.62,D0194,M036,Lucknow,0,
T001480,U0049,2026-07-25 11:13:00,1586.83,D0377,M042,Chennai,0,
T000503,U0016,2026-07-25 11:14:00,636.5,D0647,M024,Ahmedabad,0,
T001855,U0063,2026-07-25 11:15:00,2093.12,D0853,M026,Lucknow,0,
T001674,U0057,2026-07-25 11:17:00,2007.47,D0220,M042,Delhi,0,
T004345,U0148,2026-07-25 11:17:00,1900.99,D0393,M050,Mumbai,0,
T002514,U0084,2026-07-25 11:26:00,436.38,D0805,M014,Mumbai,0,
T004063,U0136,2026-07-25 11:33:00,1570.8,D0485,M011,Bengaluru,0,
T001420,U0047,2026-07-25 11:39:00,1369.7,D0117,M001,Pune,0,
T001297,U0044,2026-07-25 11:39:00,410.98,D0661,M042,Kolkata,0,
T005570,U0191,2026-07-25 11:41:00,818.53,D0348,M037,Bengaluru,0,
T003594,U0119,2026-07-25 11:48:00,3422.8,D0555,M010,Ahmedabad,0,
T006740,U0230,2026-07-25 11:49:00,1724.11,D0624,M039,Kolkata,0,
T003806,U0125,2026-07-25 11:50:00,3414.0,D0290,M004,Pune,0,
T003701,U0122,2026-07-25 11:52:00,4112.3,D0648,M018,Ahmedabad,0,
T004374,U0149,2026-07-25 11:52:00,2003.12,D0737,M024,Hyderabad,0,
T002903,U0095,2026-07-25 11:55:00,2106.59,D0808,M012,Jaipur,0,
T004205,U0143,2026-07-25 11:56:00,2475.98,D0159,M015,Jaipur,0,
T002278,U0076,2026-07-25 11:57:00,1642.31,D0095,M021,Chennai,0,
T001636,U0055,2026-07-25 11:58:00,233.37,D0612,M027,Kolkata,0,
T000624,U0021,2026-07-25 11:59:00,2132.49,D0692,M059,Jaipur,0,
T005527,U0190,2026-07-25 12:01:00,2722.47,D0566,M044,Lucknow,0,
T006104,U0208,2026-07-25 12:05:00,1016.49,D0831,M059,Chennai,0,
T006250,U0213,2026-07-25 12:07:00,2209.66,D0116,M043,Hyderabad,0,
T007286,U0249,2026-07-25 12:09:00,1693.53,D0068,M028,Kolkata,0,
T001127,U0038,2026-07-25 12:10:00,5750.64,D0045,M055,Hyderabad,0,
T007084,U0241,2026-07-25 12:11:00,680.74,D0020,M041,Lucknow,0,
T005280,U0181,2026-07-25 12:12:00,2226.1,D0783,M010,Kolkata,0,
T000298,U0009,2026-07-25 12:16:00,2119.26,D0688,M006,Ahmedabad,0,
T006496,U0222,2026-07-25 12:20:00,4372.36,D0093,M039,Kolkata,0,
T007175,U0245,2026-07-25 12:27:00,321.57,D0640,M038,Hyderabad,0,
T004373,U0149,2026-07-25 12:35:00,1923.94,D0409,M024,Hyderabad,0,
T004435,U0151,2026-07-25 12:36:00,1773.78,D0683,M020,Lucknow,0,
T001025,U0034,2026-07-25 12:42:00,1201.33,D0213,M046,Chennai,0,
T003634,U0120,2026-07-25 12:48:00,595.85,D0763,M013,Hyderabad,0,
T000480,U0016,2026-07-25 12:50:00,465.25,D0647,M018,Ahmedabad,0,
T006219,U0212,2026-07-25 12:54:00,2468.77,D0825,M059,Jaipur,0,
T006100,U0208,2026-07-25 12:54:00,1117.86,D0831,M044,Chennai,0,
T000724,U0024,2026-07-25 12:55:00,2165.79,D0201,M031,Ahmedabad,0,
T006041,U0206,2026-07-25 13:01:00,1533.93,D0188,M046,Hyderabad,0,
T005777,U0197,2026-07-25 13:01:00,2617.76,D0810,M031,Ahmedabad,0,
T000510,U0017,2026-07-25 13:05:00,3501.97,D0170,M038,Pune,0,
T006065,U0207,2026-07-25 13:07:00,1448.58,D0392,M050,Hyderabad,0,
T005227,U0179,2026-07-25 13:11:00,1541.14,D0651,M033,Pune,0,
T006527,U0223,2026-07-25 13:16:00,1137.61,D0315,M009,Ahmedabad,0,
T005379,U0184,2026-07-25 13:16:00,1883.43,D0693,M011,Lucknow,0,
T007282,U0248,2026-07-25 13:17:00,1230.3,D0495,M005,Lucknow,0,
T001678,U0057,2026-07-25 13:18:00,1981.91,D0052,M060,Delhi,0,
T001988,U0066,2026-07-25 13:23:00,1558.54,D0727,M050,Kolkata,0,
T004384,U0150,2026-07-25 13:24:00,1363.02,D0454,M043,Delhi,0,
T000815,U0027,2026-07-25 13:24:00,177.64,D0177,M057,Jaipur,0,
T005195,U0178,2026-07-25 13:25:00,1209.03,D0489,M049,Jaipur,0,
T001026,U0034,2026-07-25 13:27:00,1524.01,D0213,M046,Chennai,0,
T000504,U0017,2026-07-25 13:31:00,5756.13,D0170,M009,Pune,0,
T001518,U0051,2026-07-25 13:33:00,4015.29,D0126,M001,Kolkata,0,
T002854,U0094,2026-07-25 13:34:00,1526.51,D0886,M030,Mumbai,0,
T001353,U0045,2026-07-25 13:35:00,2266.58,D0572,M009,Lucknow,0,
T002327,U0078,2026-07-25 13:37:00,3994.21,D0886,M029,Lucknow,0,
T001880,U0064,2026-07-25 13:40:00,4203.84,D0368,M033,Kolkata,0,
T001073,U0036,2026-07-25 13:42:00,1536.7,D0532,M023,Pune,0,
T003486,U0116,2026-07-25 13:48:00,2509.16,D0182,M011,Ahmedabad,0,
T006811,U0232,2026-07-25 13:49:00,1708.12,D0836,M036,Chennai,0,
T007086,U0241,2026-07-25 13:49:00,563.52,D0020,M030,Lucknow,0,
T001231,U0042,2026-07-25 13:50:00,2711.07,D0330,M014,Delhi,0,
T005134,U0177,2026-07-25 13:54:00,3546.08,D0606,M007,Pune,0,
T007153,U0244,2026-07-25 13:54:00,3762.25,D0640,M019,Mumbai,0,
T003687,U0122,2026-07-25 13:54:00,3606.83,D0477,M003,Ahmedabad,0,
T007171,U0245,2026-07-25 13:54:00,483.35,D0640,M051,Hyderabad,0,
T002609,U0087,2026-07-25 13:55:00,268.68,D0660,M013,Ahmedabad,0,
T002702,U0089,2026-07-25 13:56:00,2048.2,D0452,M020,Lucknow,0,
T005229,U0179,2026-07-25 14:00:00,3933.5,D0651,M047,Pune,0,
T006671,U0228,2026-07-25 14:01:00,3108.94,D0620,M036,Pune,0,
T006240,U0212,2026-07-25 14:03:00,2613.59,D0825,M049,Jaipur,0,
T004124,U0139,2026-07-25 14:03:00,2886.88,D0275,M027,Kolkata,0,
T006876,U0235,2026-07-25 14:03:00,1950.18,D0225,M009,Pune,0,
T003684,U0122,2026-07-25 14:05:00,2897.84,D0477,M003,Ahmedabad,0,
T003966,U0131,2026-07-25 14:10:00,744.52,D0804,M044,Bengaluru,0,
T006444,U0220,2026-07-25 14:10:00,982.36,D0850,M015,Mumbai,0,
T002338,U0078,2026-07-25 14:14:00,2534.02,D0886,M029,Lucknow,0,
T002996,U0098,2026-07-25 14:15:00,835.37,D0222,M003,Kolkata,0,
T004188,U0142,2026-07-25 14:19:00,1279.42,D0261,M035,Chennai,0,
T004411,U0151,2026-07-25 14:32:00,2338.2,D0683,M020,Lucknow,0,
T000677,U0023,2026-07-25 14:33:00,3012.5,D0148,M026,Lucknow,0,
T003862,U0128,2026-07-25 14:37:00,2059.72,D0137,M039,Chennai,0,
T000699,U0023,2026-07-25 14:40:00,2743.43,D0163,M059,Lucknow,0,
T003674,U0121,2026-07-25 14:40:00,1657.91,D0160,M010,Bengaluru,0,
T001415,U0047,2026-07-25 14:42:00,1979.76,D0117,M033,Pune,0,
T003326,U0110,2026-07-25 14:43:00,5127.27,D0355,M009,Mumbai,0,
T001401,U0047,2026-07-25 14:47:00,2230.8,D0117,M033,Pune,0,
T004533,U0156,2026-07-25 14:51:00,459.47,D0155,M049,Ahmedabad,0,
T005477,U0188,2026-07-25 14:54:00,4024.75,D0422,M051,Mumbai,0,
T002657,U0088,2026-07-25 14:59:00,2713.41,D0182,M027,Bengaluru,0,
T004441,U0151,2026-07-25 14:59:00,1749.28,D0683,M010,Lucknow,0,
T006521,U0223,2026-07-25 15:00:00,70.77,D0053,M058,Ahmedabad,0,
T005422,U0186,2026-07-25 15:01:00,1030.69,D0447,M027,Pune,0,
T000733,U0024,2026-07-25 15:01:00,4018.67,D0201,M019,Ahmedabad,0,
T002180,U0072,2026-07-25 15:03:00,1301.24,D0038,M009,Bengaluru,0,
T002032,U0068,2026-07-25 15:04:00,1089.94,D0301,M053,Mumbai,0,
T001359,U0046,2026-07-25 15:09:00,3896.1,D0715,M015,Hyderabad,0,
T001325,U0044,2026-07-25 15:15:00,884.72,D0661,M012,Kolkata,0,
T000999,U0033,2026-07-25 15:20:00,1087.54,D0677,M060,Lucknow,0,
T005949,U0204,2026-07-25 15:21:00,966.94,D0610,M017,Lucknow,0,
T002285,U0076,2026-07-25 15:27:00,2170.92,D0020,M011,Chennai,0,
T004902,U0169,2026-07-25 15:33:00,575.7,D0220,M059,Hyderabad,0,
T004530,U0155,2026-07-25 15:33:00,4078.94,D0146,M039,Pune,0,
T006074,U0207,2026-07-25 15:38:00,736.02,D0392,M038,Hyderabad,0,
T002383,U0080,2026-07-25 15:41:00,1696.14,D0312,M030,Jaipur,0,
T005658,U0194,2026-07-25 15:42:00,3992.91,D0063,M045,Hyderabad,0,
T007223,U0247,2026-07-25 15:50:00,5046.95,D0548,M060,Chennai,0,
T006134,U0209,2026-07-25 15:50:00,1263.56,D0118,M028,Chennai,0,
T007570,U0030,2026-07-25 16:00:00,3168.0,D0887,M002,Bengaluru,1,device_ring
T001316,U0044,2026-07-25 16:01:00,974.03,D0661,M036,Kolkata,0,
T001969,U0066,2026-07-25 16:05:00,1551.9,D0727,M050,Kolkata,0,
T001676,U0057,2026-07-25 16:05:00,3311.81,D0220,M052,Delhi,0,
T004745,U0163,2026-07-25 16:06:00,2067.2,D0656,M035,Ahmedabad,0,
T007571,U0116,2026-07-25 16:07:00,3252.69,D0887,M002,Ahmedabad,1,device_ring
T007572,U0225,2026-07-25 16:08:00,1150.29,D0887,M002,Mumbai,1,device_ring
T000805,U0026,2026-07-25 16:13:00,1714.67,D0111,M010,Lucknow,0,
T003328,U0110,2026-07-25 16:15:00,3621.5,D0144,M016,Mumbai,0,
T006886,U0235,2026-07-25 16:18:00,1482.35,D0225,M022,Pune,0,
T007573,U0065,2026-07-25 16:18:00,5938.8,D0887,M002,Bengaluru,1,device_ring
T005874,U0201,2026-07-25 16:22:00,2138.56,D0116,M042,Pune,0,
T000611,U0020,2026-07-25 16:28:00,4772.92,D0806,M007,Mumbai,0,
T006715,U0230,2026-07-25 16:29:00,1463.44,D0624,M032,Kolkata,0,
T000930,U0031,2026-07-25 16:31:00,1719.71,D0674,M001,Jaipur,0,
T006711,U0229,2026-07-25 16:35:00,1401.57,D0886,M017,Pune,0,
T001048,U0035,2026-07-25 16:37:00,749.32,D0823,M028,Lucknow,0,
T000263,U0008,2026-07-25 16:40:00,3393.05,D0702,M026,Kolkata,0,
T005894,U0201,2026-07-25 16:50:00,1189.83,D0116,M038,Pune,0,
T000880,U0030,2026-07-25 16:52:00,502.29,D0596,M002,Bengaluru,0,
T000644,U0022,2026-07-25 16:54:00,473.98,D0279,M058,Mumbai,0,
T002476,U0083,2026-07-25 17:02:00,2393.96,D0772,M056,Pune,0,
T000902,U0030,2026-07-25 17:08:00,1057.97,D0283,M030,Bengaluru,0,
T002089,U0069,2026-07-25 17:13:00,1614.72,D0601,M029,Delhi,0,
T004381,U0149,2026-07-25 17:14:00,5316.37,D0737,M025,Hyderabad,0,
T006484,U0221,2026-07-25 17:16:00,2095.46,D0221,M024,Chennai,0,
T005598,U0192,2026-07-25 17:16:00,1129.15,D0090,M032,Ahmedabad,0,
T002821,U0093,2026-07-25 17:17:00,1116.98,D0390,M057,Jaipur,0,
T003253,U0107,2026-07-25 17:18:00,1406.46,D0752,M004,Bengaluru,0,
T002092,U0069,2026-07-25 17:29:00,2309.68,D0601,M005,Delhi,0,
T004971,U0171,2026-07-25 17:31:00,477.3,D0417,M007,Lucknow,0,
T006583,U0225,2026-07-25 17:43:00,4649.52,D0028,M031,Mumbai,0,
T005967,U0204,2026-07-25 17:44:00,767.2,D0610,M017,Lucknow,0,
T002364,U0079,2026-07-25 17:46:00,3794.73,D0585,M058,Ahmedabad,0,
T001620,U0054,2026-07-25 17:48:00,3206.02,D0255,M060,Lucknow,0,
T000890,U0030,2026-07-25 17:48:00,809.78,D0283,M054,Bengaluru,0,
T005856,U0200,2026-07-25 17:57:00,3432.69,D0713,M050,Pune,0,
T005140,U0177,2026-07-25 18:00:00,1704.0,D0606,M039,Pune,0,
T005315,U0182,2026-07-25 18:03:00,4101.23,D0821,M031,Pune,0,
T002863,U0094,2026-07-25 18:07:00,1033.6,D0886,M030,Mumbai,0,
T003240,U0107,2026-07-25 18:08:00,2052.03,D0878,M004,Bengaluru,0,
T005008,U0173,2026-07-25 18:12:00,5565.38,D0221,M051,Chennai,0,
T003311,U0109,2026-07-25 18:19:00,4093.69,D0831,M001,Pune,0,
T003238,U0107,2026-07-25 18:23:00,810.75,D0878,M004,Bengaluru,0,
T001680,U0057,2026-07-25 18:31:00,1394.28,D0052,M045,Delhi,0,
T003710,U0122,2026-07-25 18:38:00,1794.49,D0477,M010,Ahmedabad,0,
T006533,U0223,2026-07-25 18:40:00,951.38,D0053,M058,Ahmedabad,0,
T003775,U0124,2026-07-25 18:40:00,703.0,D0132,M056,Lucknow,0,
T001237,U0042,2026-07-25 18:53:00,2627.24,D0330,M040,Delhi,0,
T005926,U0203,2026-07-25 18:55:00,922.14,D0173,M014,Mumbai,0,
T007622,U0048,2026-07-25 18:57:00,1406.39,D0540,M011,Jaipur,1,zero_day_drain
T001124,U0038,2026-07-25 19:06:00,2529.82,D0045,M055,Hyderabad,0,
T000299,U0009,2026-07-25 19:19:00,2442.97,D0688,M006,Ahmedabad,0,
T006485,U0221,2026-07-25 19:24:00,5908.89,D0221,M021,Chennai,0,
T006341,U0216,2026-07-25 19:32:00,1517.7,D0864,M042,Pune,0,
T005224,U0179,2026-07-25 19:41:00,1488.58,D0651,M047,Pune,0,
T002558,U0086,2026-07-25 19:42:00,4801.35,D0726,M037,Bengaluru,0,
T002451,U0082,2026-07-25 19:44:00,1154.7,D0332,M037,Mumbai,0,
T002604,U0087,2026-07-25 19:46:00,672.39,D0536,M013,Ahmedabad,0,
T003719,U0123,2026-07-25 19:57:00,1995.05,D0254,M026,Bengaluru,0,
T003888,U0128,2026-07-25 20:30:00,2758.0,D0137,M028,Chennai,0,
T003828,U0126,2026-07-25 20:36:00,3464.38,D0422,M039,Ahmedabad,0,
T006298,U0215,2026-07-25 20:37:00,3675.74,D0821,M043,Ahmedabad,0,
T004734,U0162,2026-07-25 20:40:00,1988.54,D0174,M049,Pune,0,
T002279,U0076,2026-07-25 20:42:00,1075.72,D0020,M035,Chennai,0,
T004548,U0156,2026-07-25 20:57:00,466.3,D0155,M029,Ahmedabad,0,
T006217,U0211,2026-07-25 21:12:00,770.67,D0230,M048,Kolkata,0,
T006262,U0213,2026-07-25 21:13:00,5449.85,D0542,M053,Hyderabad,0,
T005976,U0204,2026-07-25 21:16:00,868.86,D0610,M024,Lucknow,0,
T001356,U0046,2026-07-25 21:27:00,3438.65,D0838,M036,Hyderabad,0,
T004512,U0155,2026-07-25 21:39:00,3726.68,D0283,M004,Pune,0,
T005566,U0190,2026-07-25 21:39:00,3612.92,D0382,M044,Lucknow,0,
T003409,U0113,2026-07-25 22:12:00,1669.4,D0410,M055,Chennai,0,
T005726,U0196,2026-07-25 23:02:00,1540.75,D0283,M022,Delhi,0,
T006631,U0227,2026-07-25 23:09:00,1071.51,D0062,M025,Pune,0,
T006925,U0236,2026-07-25 23:09:00,3864.42,D0675,M007,Delhi,0,
T000136,U0004,2026-07-25 23:11:00,1402.84,D0040,M040,Pune,0,
T001070,U0036,2026-07-25 23:19:00,1995.26,D0532,M023,Pune,0,
T003187,U0105,2026-07-26 00:46:00,1003.92,D0715,M016,Mumbai,0,
T007545,U0064,2026-07-26 03:33:00,18595.19,D0868,M039,Jaipur,1,account_takeover
T005057,U0174,2026-07-26 03:46:00,1791.33,D0862,M041,Hyderabad,0,
T007559,U0104,2026-07-26 04:31:00,32600.74,D0747,M011,Kolkata,1,account_takeover
T004863,U0167,2026-07-26 05:32:00,4468.48,D0841,M048,Hyderabad,0,
T001990,U0066,2026-07-26 06:14:00,1200.05,D0727,M031,Kolkata,0,
T004708,U0162,2026-07-26 06:17:00,4504.81,D0174,M002,Pune,0,
T000868,U0029,2026-07-26 06:18:00,1296.67,D0180,M027,Jaipur,0,
T007212,U0246,2026-07-26 07:09:00,2412.76,D0201,M025,Delhi,0,
T005326,U0182,2026-07-26 07:13:00,2561.64,D0821,M048,Pune,0,
T005275,U0181,2026-07-26 07:25:00,2857.18,D0879,M003,Kolkata,0,
T005053,U0174,2026-07-26 07:36:00,2795.47,D0862,M003,Hyderabad,0,
T004695,U0161,2026-07-26 07:36:00,1647.8,D0154,M060,Lucknow,0,
T005632,U0193,2026-07-26 07:36:00,2863.9,D0709,M017,Jaipur,0,
T002504,U0084,2026-07-26 07:36:00,2574.96,D0549,M025,Mumbai,0,
T006837,U0234,2026-07-26 07:37:00,2653.26,D0029,M009,Jaipur,0,
T007108,U0242,2026-07-26 07:46:00,4304.64,D0534,M040,Ahmedabad,0,
T004526,U0155,2026-07-26 07:49:00,2707.96,D0283,M022,Pune,0,
T002244,U0074,2026-07-26 08:03:00,1824.3,D0583,M035,Ahmedabad,0,
T003015,U0099,2026-07-26 08:06:00,642.88,D0081,M010,Mumbai,0,
T000334,U0011,2026-07-26 08:20:00,638.78,D0289,M047,Chennai,0,
T001281,U0043,2026-07-26 08:22:00,1175.41,D0414,M039,Jaipur,0,
T004426,U0151,2026-07-26 08:22:00,1692.29,D0683,M010,Lucknow,0,
T006917,U0236,2026-07-26 08:28:00,2938.76,D0524,M058,Delhi,0,
T003289,U0109,2026-07-26 08:33:00,2592.49,D0831,M001,Pune,0,
T005138,U0177,2026-07-26 08:34:00,988.93,D0606,M008,Pune,0,
T000276,U0009,2026-07-26 08:51:00,1794.16,D0072,M032,Ahmedabad,0,
T006122,U0209,2026-07-26 08:59:00,4315.9,D0118,M028,Chennai,0,
T003981,U0132,2026-07-26 09:00:00,3424.9,D0367,M008,Kolkata,0,
T000077,U0003,2026-07-26 09:02:00,2133.93,D0149,M054,Delhi,0,
T004446,U0152,2026-07-26 09:03:00,1325.7,D0768,M053,Ahmedabad,0,
T002942,U0096,2026-07-26 09:13:00,2646.9,D0002,M017,Pune,0,
T004911,U0169,2026-07-26 09:28:00,213.39,D0220,M036,Hyderabad,0,
T006716,U0230,2026-07-26 09:30:00,72.72,D0624,M038,Kolkata,0,
T004986,U0172,2026-07-26 09:41:00,2431.4,D0403,M006,Chennai,0,
T006212,U0211,2026-07-26 09:41:00,668.94,D0230,M005,Kolkata,0,
T007029,U0240,2026-07-26 09:42:00,430.12,D0683,M007,Chennai,0,
T003681,U0121,2026-07-26 09:43:00,1794.41,D0160,M004,Bengaluru,0,
T004623,U0159,2026-07-26 10:04:00,3200.46,D0721,M004,Chennai,0,
T000993,U0033,2026-07-26 10:05:00,1235.83,D0677,M026,Lucknow,0,
T000845,U0028,2026-07-26 10:10:00,2227.6,D0207,M059,Pune,0,
T003675,U0121,2026-07-26 10:11:00,2032.99,D0160,M010,Bengaluru,0,
T003934,U0130,2026-07-26 10:16:00,3320.5,D0892,M019,Ahmedabad,0,
T001567,U0052,2026-07-26 10:17:00,1180.05,D0111,M059,Pune,0,
T000192,U0006,2026-07-26 10:19:00,2245.86,D0145,M018,Delhi,0,
T004527,U0155,2026-07-26 10:20:00,3954.01,D0283,M049,Pune,0,
T006332,U0216,2026-07-26 10:30:00,2389.27,D0864,M049,Pune,0,
T003144,U0104,2026-07-26 10:32:00,3080.51,D0112,M014,Jaipur,0,
T006025,U0206,2026-07-26 10:39:00,1110.47,D0188,M046,Hyderabad,0,
T007007,U0239,2026-07-26 10:40:00,1660.38,D0368,M032,Hyderabad,0,
T000044,U0002,2026-07-26 10:45:00,3821.72,D0834,M027,Chennai,0,
T000133,U0004,2026-07-26 10:46:00,1095.84,D0040,M040,Pune,0,
T004807,U0165,2026-07-26 10:49:00,3094.78,D0479,M007,Jaipur,0,
T005037,U0174,2026-07-26 11:04:00,3396.52,D0862,M003,Hyderabad,0,
T000957,U0032,2026-07-26 11:06:00,2608.25,D0597,M015,Chennai,0,
T002498,U0084,2026-07-26 11:06:00,1517.1,D0805,M032,Mumbai,0,
T006683,U0229,2026-07-26 11:07:00,477.4,D0886,M033,Pune,0,
T005304,U0182,2026-07-26 11:07:00,3181.21,D0821,M031,Pune,0,
T001801,U0061,2026-07-26 11:12:00,2514.27,D0784,M056,Delhi,0,
T000827,U0028,2026-07-26 11:13:00,1673.35,D0207,M040,Pune,0,
T005054,U0174,2026-07-26 11:14:00,4149.14,D0862,M060,Hyderabad,0,
T004812,U0165,2026-07-26 11:15:00,2227.82,D0232,M035,Jaipur,0,
T004421,U0151,2026-07-26 11:16:00,1581.64,D0683,M010,Lucknow,0,
T003142,U0103,2026-07-26 11:20:00,5080.33,D0662,M002,Ahmedabad,0,
T002493,U0084,2026-07-26 11:20:00,2116.58,D0805,M051,Mumbai,0,
T006268,U0214,2026-07-26 11:25:00,1037.75,D0674,M015,Jaipur,0,
T005591,U0191,2026-07-26 11:27:00,1049.82,D0348,M007,Bengaluru,0,
T000465,U0015,2026-07-26 11:30:00,3717.08,D0633,M035,Pune,0,
T006180,U0211,2026-07-26 11:32:00,633.78,D0230,M005,Kolkata,0,
T004483,U0153,2026-07-26 11:35:00,3559.0,D0851,M023,Chennai,0,
T006824,U0233,2026-07-26 11:38:00,3462.23,D0871,M058,Hyderabad,0,
T004500,U0154,2026-07-26 11:41:00,1910.0,D0438,M045,Mumbai,0,
T006463,U0221,2026-07-26 11:43:00,1785.31,D0718,M021,Chennai,0,
T007000,U0238,2026-07-26 11:45:00,1866.2,D0718,M038,Lucknow,0,
T005800,U0198,2026-07-26 11:50:00,571.65,D0897,M050,Kolkata,0,
T000876,U0029,2026-07-26 11:51:00,1945.74,D0180,M005,Jaipur,0,
T007103,U0242,2026-07-26 11:51:00,2948.93,D0161,M040,Ahmedabad,0,
T006396,U0218,2026-07-26 11:54:00,319.88,D0225,M020,Lucknow,0,
T004000,U0133,2026-07-26 11:55:00,2492.51,D0798,M046,Bengaluru,0,
T005451,U0187,2026-07-26 12:00:00,4964.86,D0829,M015,Hyderabad,0,
T001452,U0048,2026-07-26 12:01:00,695.33,D0540,M050,Jaipur,0,
T003370,U0112,2026-07-26 12:03:00,1295.83,D0704,M045,Jaipur,0,
T004754,U0163,2026-07-26 12:04:00,1418.6,D0352,M016,Ahmedabad,0,
T000115,U0004,2026-07-26 12:05:00,244.36,D0040,M040,Pune,0,
T001444,U0048,2026-07-26 12:06:00,462.73,D0540,M050,Jaipur,0,
T007048,U0240,2026-07-26 12:08:00,241.04,D0683,M002,Chennai,0,
T006721,U0230,2026-07-26 12:19:00,817.44,D0624,M038,Kolkata,0,
T006083,U0208,2026-07-26 12:20:00,528.19,D0831,M015,Chennai,0,
T000862,U0029,2026-07-26 12:22:00,2903.75,D0180,M002,Jaipur,0,
T003954,U0131,2026-07-26 12:24:00,1795.22,D0804,M035,Bengaluru,0,
T007039,U0240,2026-07-26 12:26:00,635.34,D0683,M019,Chennai,0,
T003097,U0102,2026-07-26 12:26:00,798.88,D0731,M013,Lucknow,0,
T001426,U0047,2026-07-26 12:27:00,1471.2,D0117,M033,Pune,0,
T000616,U0020,2026-07-26 12:35:00,3260.11,D0806,M019,Mumbai,0,
T000771,U0026,2026-07-26 12:37:00,2502.35,D0111,M049,Lucknow,0,
T004596,U0158,2026-07-26 12:43:00,3707.75,D0070,M011,Delhi,0,
T001717,U0058,2026-07-26 12:46:00,1409.01,D0670,M010,Pune,0,
T004052,U0136,2026-07-26 12:51:00,3262.43,D0485,M054,Bengaluru,0,
T002858,U0094,2026-07-26 12:54:00,1821.1,D0059,M046,Mumbai,0,
T002768,U0091,2026-07-26 12:55:00,3228.42,D0226,M060,Mumbai,0,
T003841,U0127,2026-07-26 13:00:00,876.49,D0191,M037,Kolkata,0,
T004765,U0163,2026-07-26 13:01:00,664.9,D0352,M016,Ahmedabad,0,
T002034,U0068,2026-07-26 13:03:00,1193.97,D0301,M043,Mumbai,0,
T002419,U0081,2026-07-26 13:04:00,1572.73,D0218,M032,Bengaluru,0,
T002738,U0090,2026-07-26 13:12:00,1368.57,D0194,M060,Lucknow,0,
T006043,U0206,2026-07-26 13:12:00,641.82,D0035,M046,Hyderabad,0,
T004394,U0150,2026-07-26 13:13:00,2842.55,D0454,M023,Delhi,0,
T005375,U0184,2026-07-26 13:16:00,1605.4,D0693,M032,Lucknow,0,
T005353,U0183,2026-07-26 13:18:00,609.81,D0562,M028,Kolkata,0,
T000942,U0031,2026-07-26 13:19:00,4506.24,D0674,M036,Jaipur,0,
T004393,U0150,2026-07-26 13:23:00,2188.23,D0454,M027,Delhi,0,
T000969,U0032,2026-07-26 13:25:00,3041.01,D0017,M028,Chennai,0,
T007133,U0243,2026-07-26 13:27:00,900.76,D0857,M018,Pune,0,
T004794,U0164,2026-07-26 13:30:00,3505.35,D0289,M006,Kolkata,0,
T000500,U0016,2026-07-26 13:39:00,501.82,D0647,M009,Ahmedabad,0,
T006001,U0205,2026-07-26 13:40:00,5249.86,D0694,M043,Jaipur,0,
T001023,U0034,2026-07-26 13:41:00,20.0,D0213,M004,Chennai,0,
T000793,U0026,2026-07-26 13:42:00,3556.95,D0111,M049,Lucknow,0,
T001527,U0051,2026-07-26 13:43:00,4756.61,D0126,M044,Kolkata,0,
T004456,U0152,2026-07-26 13:44:00,1771.99,D0890,M011,Ahmedabad,0,
T003721,U0123,2026-07-26 13:45:00,503.35,D0254,M023,Bengaluru,0,
T003124,U0102,2026-07-26 13:49:00,818.49,D0731,M035,Lucknow,0,
T005319,U0182,2026-07-26 13:54:00,3561.61,D0821,M031,Pune,0,
T002224,U0074,2026-07-26 13:56:00,2402.83,D0583,M022,Ahmedabad,0,
T001011,U0034,2026-07-26 13:57:00,1213.76,D0213,M007,Chennai,0,
T002135,U0071,2026-07-26 14:00:00,549.93,D0827,M040,Chennai,0,
T007341,U0154,2026-07-26 14:00:00,52.85,D0438,M058,Mumbai,1,velocity_burst
T007334,U0162,2026-07-26 14:00:00,43.16,D0174,M047,Pune,1,velocity_burst
T007335,U0162,2026-07-26 14:01:00,147.06,D0174,M025,Pune,1,velocity_burst
T007342,U0154,2026-07-26 14:02:00,133.46,D0438,M023,Mumbai,1,velocity_burst
T007336,U0162,2026-07-26 14:02:00,145.41,D0174,M031,Pune,1,velocity_burst
T006415,U0219,2026-07-26 14:02:00,995.96,D0826,M035,Chennai,0,
T007337,U0162,2026-07-26 14:03:00,130.71,D0174,M058,Pune,1,velocity_burst
T007343,U0154,2026-07-26 14:04:00,52.29,D0438,M058,Mumbai,1,velocity_burst
T007345,U0154,2026-07-26 14:04:00,127.54,D0438,M008,Mumbai,1,velocity_burst
T007346,U0154,2026-07-26 14:05:00,59.48,D0438,M042,Mumbai,1,velocity_burst
